customer_id,name,company,segment,ltv,orders,successful_payments,failed_payments,avg_delay_days,promises_made,promises_kept,city,preferred_device,email,phone
CUST001222,Myra Reddy,Singh Distributors Pvt Ltd,b2b,399100.0,53,43,10,8.0,1,1,Lucknow,Android,,
CUST001223,Ananya Singh,,normal,16900.0,4,3,1,3.8,1,1,Delhi,iOS,,
CUST001224,Aarav Kapoor,,normal,25300.0,4,3,1,0.9,2,2,Chennai,Android,,
CUST001225,Karan Gupta,,group_d_broken_promise,61000.0,7,3,4,32.7,7,2,Mumbai,iOS,,
CUST001226,Rohan Iyer,,normal,9300.0,2,1,1,4.6,2,2,Nagpur,iOS,,
CUST001227,Aarav Rao,,normal,26300.0,5,4,1,1.6,2,2,Hyderabad,Desktop,,
CUST001228,Aarav Malhotra,,normal,22700.0,2,2,0,1.3,0,0,Ahmedabad,iOS,,
CUST001229,Myra Singh,,normal,42600.0,8,6,2,0.6,0,0,Chennai,Android,,
CUST001230,Saanvi Verma,,dormant_high_ltv,238000.0,28,27,1,4.3,0,0,Kolkata,Desktop,,
CUST001231,Priya Malhotra,Kapoor Apparel Pvt Ltd,b2b,317500.0,40,39,1,6.5,2,1,Pune,Desktop,,
CUST001232,Ananya Verma,,normal,38400.0,8,7,1,1.8,1,1,Lucknow,Desktop,,
CUST001233,Kiara Reddy,,group_d_broken_promise,17500.0,5,2,3,37.9,7,2,Jaipur,Android,,
CUST001234,Simran Nair,,normal,31200.0,4,3,1,2.9,1,1,Jaipur,Desktop,,
CUST001235,Rahul Mehta,Iyer Apparel Pvt Ltd,b2b,318600.0,48,43,5,5.3,3,3,Chennai,iOS,,
CUST001236,Rahul Reddy,,group_d_broken_promise,26300.0,3,2,1,24.7,8,2,Nagpur,Android,,
CUST001237,Myra Mehta,Bose Tech Pvt Ltd,b2b,245000.0,27,22,5,6.1,3,3,Jaipur,iOS,,
CUST001238,Rahul Rao,,normal,6400.0,2,1,1,1.0,0,0,Indore,Desktop,,
CUST001239,Simran Gupta,,group_d_broken_promise,23200.0,6,4,2,20.1,10,2,Pune,Android,,
CUST001240,Aarav Patel,,group_d_broken_promise,55300.0,11,5,6,17.3,10,1,Bangalore,Android,,
CUST001241,Ishaan Nair,,normal,9800.0,3,2,1,4.9,1,1,Nagpur,iOS,,
CUST001242,Kabir Iyer,Kapoor Retail Pvt Ltd,b2b,425700.0,50,46,4,5.0,2,2,Ahmedabad,iOS,,
CUST001243,Kabir Gupta,,normal,29300.0,3,3,0,0.1,2,2,Bangalore,Desktop,,
CUST001244,Arjun Singh,,dormant_high_ltv,551900.0,44,40,4,7.6,0,0,Indore,Android,,
CUST001245,Simran Rao,,normal,16600.0,3,2,1,3.7,2,2,Delhi,iOS,,
CUST001246,Rohan Verma,Kapoor Tech Pvt Ltd,b2b,431300.0,55,51,4,12.9,4,3,Delhi,iOS,,
CUST001247,Saanvi Rao,,normal,38400.0,13,10,3,0.2,0,0,Kolkata,Android,,
CUST001248,Vivaan Reddy,Patel Apparel Pvt Ltd,b2b,364400.0,44,38,6,3.9,5,4,Bangalore,Android,,
CUST001249,Simran Bose,,normal,18800.0,7,5,2,3.9,1,1,Bangalore,Android,,
CUST001250,Simran Rao,,normal,24900.0,4,3,1,7.3,2,2,Kolkata,Android,,
CUST001251,Simran Kapoor,,group_d_broken_promise,36600.0,8,5,3,25.8,7,1,Mumbai,Android,,
CUST001252,Vivaan Nair,,group_d_broken_promise,11600.0,3,2,1,22.2,9,1,Delhi,Android,,
CUST001253,Ananya Patel,,group_d_broken_promise,18800.0,7,2,5,36.3,6,2,Jaipur,Android,,
CUST001254,Saanvi Bose,,normal,24000.0,1,1,0,1.7,0,0,Lucknow,iOS,,
CUST001255,Saanvi Joshi,,group_d_broken_promise,21900.0,1,0,1,22.0,8,3,Bangalore,Android,,
CUST001256,Simran Bose,,normal,18500.0,3,3,0,0.1,0,0,Kolkata,Android,,
CUST001257,Ishaan Patel,,normal,29500.0,4,4,0,2.4,0,0,Nagpur,iOS,,
CUST001258,Rohan Sharma,,normal,25900.0,1,1,0,2.2,2,2,Indore,Android,,
CUST001259,Neha Verma,,normal,10200.0,2,2,0,5.2,1,1,Chennai,iOS,,
CUST001260,Aarav Kapoor,,normal,50100.0,8,6,2,7.0,2,2,Nagpur,Android,,
CUST001261,Diya Sharma,,dormant_high_ltv,387700.0,39,35,4,2.6,0,0,Delhi,iOS,,
CUST001262,Kiara Nair,,normal,9800.0,1,1,0,0.5,1,1,Hyderabad,iOS,,
CUST001263,Rohan Iyer,Sharma Apparel Pvt Ltd,b2b,343100.0,35,29,6,8.9,5,4,Delhi,iOS,,
CUST001264,Priya Rao,,normal,12600.0,4,3,1,0.8,2,2,Kolkata,Android,,
CUST001265,Saanvi Bose,,normal,24700.0,3,2,1,7.5,2,2,Bangalore,Android,,
CUST001266,Ishaan Mehta,,normal,22400.0,8,7,1,0.7,2,2,Nagpur,iOS,,
CUST001267,Ananya Mehta,,group_d_broken_promise,12400.0,2,1,1,26.4,3,1,Kolkata,Android,,
CUST001268,Saanvi Chawla,,normal,27000.0,6,5,1,4.8,1,1,Lucknow,Android,,
CUST001269,Karan Patel,,normal,16300.0,2,2,0,1.4,1,1,Nagpur,Android,,
CUST001270,Kiara Kapoor,,normal,23200.0,1,1,0,2.2,1,1,Ahmedabad,Android,,
CUST001271,Neha Iyer,,normal,13000.0,1,1,0,3.8,0,0,Jaipur,iOS,,
CUST001272,Myra Gupta,,normal,18800.0,2,2,0,5.5,0,0,Bangalore,iOS,,
CUST001273,Aarav Nair,,normal,36000.0,3,2,1,2.1,2,2,Lucknow,Android,,
CUST001274,Diya Patel,,normal,9700.0,3,3,0,3.1,1,1,Lucknow,Android,,
CUST001275,Meera Patel,,group_d_broken_promise,27300.0,5,2,3,15.8,7,1,Bangalore,iOS,,
CUST001276,Meera Kapoor,Gupta Distributors Pvt Ltd,b2b,432700.0,56,53,3,2.7,1,1,Mumbai,Android,,
CUST001277,Ishaan Nair,,group_d_broken_promise,20000.0,5,2,3,32.6,4,1,Jaipur,Android,,
CUST001278,Karan Chawla,,group_d_broken_promise,62300.0,10,4,6,27.8,8,1,Ahmedabad,iOS,,
CUST001279,Rahul Patel,,normal,30400.0,4,3,1,2.1,2,2,Pune,Android,,
CUST001280,Aarav Rao,,normal,16900.0,4,3,1,1.7,1,1,Kolkata,Android,,
CUST001281,Rahul Malhotra,,normal,11600.0,2,2,0,1.5,2,2,Lucknow,iOS,,
CUST001282,Sanya Mehta,,normal,12000.0,2,2,0,1.5,1,1,Mumbai,Android,,
CUST001283,Sanya Nair,,normal,16700.0,2,2,0,1.6,1,1,Mumbai,Android,,
CUST001284,Aarav Nair,,normal,31200.0,6,4,2,0.4,1,1,Chennai,iOS,,
CUST001285,Priya Patel,,normal,23100.0,4,3,1,4.8,1,1,Chennai,Android,,
CUST001286,Karan Nair,,normal,9400.0,2,2,0,1.2,2,2,Jaipur,iOS,,
CUST001287,Neha Joshi,,normal,29600.0,3,3,0,1.4,1,1,Chennai,Desktop,,
CUST001288,Neha Mehta,Verma Tech Pvt Ltd,b2b,243100.0,21,20,1,7.6,4,3,Indore,Desktop,,
CUST001289,Saanvi Patel,,normal,27200.0,4,3,1,6.4,1,1,Nagpur,iOS,,
CUST001290,Meera Reddy,,normal,7300.0,3,2,1,1.2,1,1,Indore,Android,,
CUST001291,Arjun Kapoor,,normal,11300.0,2,2,0,1.8,0,0,Lucknow,iOS,,
CUST001292,Ananya Reddy,,normal,32800.0,3,2,1,0.7,0,0,Nagpur,Android,,
CUST001293,Arjun Reddy,,normal,18600.0,4,3,1,3.4,2,2,Nagpur,Android,,
CUST001294,Aarav Sharma,Sharma Foods Pvt Ltd,b2b,406900.0,51,48,3,14.1,1,1,Pune,Android,,
CUST001295,Kabir Rao,Reddy Retail Pvt Ltd,b2b,621000.0,62,56,6,5.4,5,4,Pune,Desktop,,
CUST001296,Karan Bose,,normal,29500.0,7,5,2,1.7,1,1,Nagpur,Android,,
CUST001297,Myra Reddy,,group_d_broken_promise,30200.0,6,2,4,34.6,7,2,Hyderabad,Android,,
CUST001298,Karan Verma,,group_d_broken_promise,21500.0,3,2,1,35.6,8,2,Lucknow,iOS,,
CUST001299,Simran Gupta,,normal,5600.0,1,1,0,0.7,1,1,Jaipur,Desktop,,
CUST001300,Vivaan Gupta,,normal,4800.0,2,2,0,4.6,1,1,Lucknow,Android,,
CUST001301,Vivaan Malhotra,Sharma Enterprises Pvt Ltd,b2b,286500.0,30,28,2,17.5,4,3,Lucknow,Desktop,,
CUST001302,Simran Joshi,,normal,25500.0,5,5,0,2.9,0,0,Ahmedabad,iOS,,
CUST001303,Priya Patel,,normal,13600.0,5,4,1,9.6,0,0,Delhi,Android,,
CUST001304,Diya Sharma,Sharma Distributors Pvt Ltd,b2b,331500.0,48,45,3,4.6,1,1,Lucknow,iOS,,
CUST001305,Rahul Joshi,,normal,26300.0,3,3,0,2.4,1,1,Ahmedabad,iOS,,
CUST001306,Simran Joshi,,normal,29700.0,8,6,2,1.0,2,2,Lucknow,Android,,
CUST001307,Neha Malhotra,,normal,13800.0,4,4,0,1.6,2,2,Indore,Android,,
CUST001308,Saanvi Reddy,,normal,17700.0,1,1,0,3.7,0,0,Nagpur,iOS,,
CUST001309,Karan Nair,,dormant_high_ltv,500100.0,57,52,5,1.4,1,1,Hyderabad,Android,,
CUST001310,Neha Chawla,,normal,15700.0,4,4,0,6.9,2,2,Mumbai,Android,,
CUST001311,Priya Patel,,normal,13700.0,2,2,0,4.3,0,0,Ahmedabad,iOS,,
CUST001312,Neha Reddy,,normal,20700.0,2,2,0,2.9,2,2,Pune,Android,,
CUST001313,Ishaan Kapoor,,normal,28200.0,5,4,1,2.3,0,0,Ahmedabad,Android,,
CUST001314,Aman Mehta,,dormant_high_ltv,208400.0,30,29,1,2.7,1,1,Delhi,Android,,
CUST001315,Myra Joshi,,dormant_high_ltv,479400.0,47,45,2,2.5,2,2,Delhi,Android,,
CUST001316,Myra Kapoor,,normal,12600.0,1,1,0,1.4,0,0,Chennai,Desktop,,
CUST001317,Myra Iyer,,normal,12600.0,4,3,1,1.1,0,0,Lucknow,Android,,
CUST001318,Ishaan Rao,,dormant_high_ltv,330000.0,48,45,3,12.0,1,1,Chennai,Android,,
CUST001319,Aarav Iyer,,normal,13800.0,4,3,1,4.5,0,0,Chennai,iOS,,
CUST001320,Aarav Reddy,,normal,24700.0,3,2,1,8.1,0,0,Pune,Android,,
CUST001321,Vivaan Joshi,,normal,29600.0,4,4,0,0.2,0,0,Hyderabad,Desktop,,
CUST001322,Kiara Mehta,,normal,15600.0,1,1,0,0.0,2,2,Lucknow,Desktop,,
CUST001323,Meera Rao,,dormant_high_ltv,405800.0,59,51,8,1.1,2,2,Indore,Android,,
CUST001324,Aditya Reddy,,normal,6600.0,3,2,1,3.9,2,2,Pune,Android,,
CUST001325,Priya Joshi,Malhotra Textiles Pvt Ltd,b2b,556400.0,58,51,7,3.1,3,3,Hyderabad,iOS,,
CUST001326,Rohan Chawla,,normal,10600.0,1,1,0,3.7,2,2,Delhi,Android,,
CUST001327,Karan Iyer,,normal,15100.0,3,2,1,2.8,0,0,Ahmedabad,Android,,
CUST001328,Kabir Joshi,,normal,11800.0,2,2,0,1.5,1,1,Nagpur,Desktop,,
CUST001329,Diya Verma,Gupta Apparel Pvt Ltd,b2b,364600.0,46,45,1,6.0,5,4,Delhi,Android,,
CUST001330,Meera Reddy,,group_d_broken_promise,15900.0,4,2,2,19.6,4,1,Bangalore,iOS,,
CUST001331,Aarav Iyer,,normal,9300.0,1,1,0,6.0,0,0,Kolkata,Android,,
CUST001332,Ananya Nair,,normal,19000.0,1,1,0,4.6,2,2,Ahmedabad,Android,,
CUST001333,Rohan Gupta,,normal,56600.0,6,5,1,6.6,0,0,Hyderabad,Android,,
CUST001334,Saanvi Iyer,,normal,11000.0,2,2,0,0.7,0,0,Bangalore,Android,,
CUST001335,Rahul Gupta,,normal,20800.0,3,3,0,6.1,2,2,Kolkata,Android,,
CUST001336,Saanvi Joshi,,normal,24100.0,6,4,2,1.9,1,1,Delhi,Android,,
CUST001337,Neha Iyer,,group_d_broken_promise,25200.0,8,5,3,26.8,6,1,Lucknow,iOS,,
CUST001338,Ishaan Iyer,,normal,25100.0,3,3,0,1.4,0,0,Kolkata,Android,,
CUST001339,Aditya Patel,,normal,17900.0,4,3,1,5.9,2,2,Delhi,Android,,
CUST001340,Diya Nair,,normal,9500.0,1,1,0,1.4,2,2,Kolkata,Desktop,,
CUST001341,Diya Gupta,,group_d_broken_promise,52800.0,11,4,7,29.5,9,1,Jaipur,Desktop,,
CUST001342,Vivaan Joshi,,normal,28100.0,6,5,1,4.8,2,1,Lucknow,iOS,,
CUST001343,Vivaan Joshi,,normal,7800.0,3,2,1,1.2,2,2,Mumbai,Android,,
CUST001344,Rahul Verma,,normal,17000.0,3,3,0,5.1,1,1,Pune,Desktop,,
CUST001345,Karan Bose,,normal,16100.0,4,3,1,0.3,0,0,Delhi,Desktop,,
CUST001346,Myra Chawla,,normal,9900.0,1,1,0,6.4,2,2,Ahmedabad,Android,,
CUST001347,Kabir Patel,,normal,13800.0,2,2,0,1.6,1,1,Mumbai,Android,,
CUST001348,Sanya Nair,,normal,24600.0,3,2,1,0.9,0,0,Jaipur,Desktop,,
CUST001349,Arjun Joshi,,normal,17000.0,2,2,0,0.3,1,1,Ahmedabad,iOS,,
CUST001350,Meera Singh,,group_d_broken_promise,23400.0,5,2,3,16.1,7,1,Lucknow,iOS,,
CUST001351,Saanvi Iyer,,normal,8500.0,2,2,0,4.8,0,0,Pune,iOS,,
CUST001352,Aman Singh,,normal,26400.0,2,2,0,7.2,2,2,Delhi,iOS,,
CUST001353,Myra Joshi,Kapoor Industries Pvt Ltd,b2b,480800.0,69,58,11,4.5,1,1,Mumbai,iOS,,
CUST001354,Diya Singh,Sharma Distributors Pvt Ltd,b2b,415500.0,60,55,5,5.0,2,2,Jaipur,iOS,,
CUST001355,Aman Singh,,normal,42000.0,7,7,0,0.3,0,0,Jaipur,iOS,,
CUST001356,Kabir Verma,,dormant_high_ltv,481600.0,56,54,2,2.5,2,2,Kolkata,Android,,
CUST001357,Kabir Kapoor,,normal,9100.0,3,2,1,0.6,2,2,Indore,Android,,
CUST001358,Sanya Gupta,,normal,17700.0,2,2,0,1.5,1,1,Kolkata,Android,,
CUST001359,Kabir Reddy,,normal,18100.0,3,3,0,6.6,2,2,Mumbai,iOS,,
CUST001360,Aarav Chawla,,group_d_broken_promise,25300.0,2,1,1,71.0,8,1,Nagpur,iOS,,
CUST001361,Saanvi Verma,,normal,9000.0,3,3,0,1.0,1,1,Pune,Android,,
CUST001362,Rahul Rao,,normal,33400.0,3,3,0,1.1,0,0,Nagpur,Desktop,,
CUST001363,Priya Patel,,normal,18300.0,5,4,1,1.8,0,0,Mumbai,iOS,,
CUST001364,Priya Iyer,,dormant_high_ltv,395800.0,38,35,3,1.9,1,1,Hyderabad,Android,,
CUST001365,Karan Nair,,normal,28600.0,4,4,0,0.3,0,0,Lucknow,Android,,
CUST001366,Aman Joshi,,normal,21500.0,2,1,1,1.0,0,0,Nagpur,Desktop,,
CUST001367,Kiara Bose,Iyer Exports Pvt Ltd,b2b,428100.0,54,47,7,8.8,1,1,Hyderabad,Android,,
CUST001368,Vivaan Verma,,group_d_broken_promise,43900.0,6,3,3,32.0,5,1,Chennai,Android,,
CUST001369,Simran Verma,,group_d_broken_promise,29800.0,2,1,1,19.1,11,2,Mumbai,Android,,
CUST001370,Priya Reddy,Reddy Logistics Pvt Ltd,b2b,281000.0,46,40,6,10.6,4,3,Kolkata,Android,,
CUST001371,Myra Kapoor,,group_d_broken_promise,38400.0,5,2,3,17.1,10,1,Kolkata,Android,,
CUST001372,Aman Sharma,,normal,32800.0,5,4,1,4.8,0,0,Delhi,Desktop,,
CUST001373,Meera Sharma,,normal,21300.0,4,4,0,1.5,0,0,Jaipur,Desktop,,
CUST001374,Arjun Bose,,normal,14600.0,6,5,1,1.0,0,0,Mumbai,Desktop,,
CUST001375,Aman Patel,,normal,23700.0,2,2,0,5.4,2,2,Nagpur,Android,,
CUST001376,Arjun Gupta,,group_d_broken_promise,31200.0,2,1,1,18.2,5,1,Ahmedabad,Android,,
CUST001377,Aman Gupta,,normal,12000.0,1,1,0,3.9,2,2,Kolkata,Android,,
CUST001378,Aman Iyer,,normal,24900.0,6,5,1,0.9,2,1,Lucknow,Android,,
CUST001379,Diya Reddy,,normal,11000.0,2,2,0,4.0,1,1,Mumbai,Android,,
CUST001380,Simran Joshi,,normal,17400.0,3,2,1,2.6,0,0,Chennai,Android,,
CUST001381,Diya Nair,,normal,15700.0,1,1,0,1.8,0,0,Ahmedabad,iOS,,
CUST001382,Rohan Joshi,,dormant_high_ltv,465200.0,62,60,2,0.6,0,0,Nagpur,iOS,,
CUST001383,Neha Reddy,,normal,20600.0,3,2,1,6.1,1,1,Mumbai,Android,,
CUST001384,Rahul Mehta,,normal,35500.0,8,6,2,3.9,2,2,Lucknow,Android,,
CUST001385,Diya Mehta,,normal,13600.0,1,1,0,5.2,0,0,Mumbai,iOS,,
CUST001386,Myra Malhotra,,dormant_high_ltv,370300.0,41,39,2,3.4,2,2,Pune,iOS,,
CUST001387,Myra Kapoor,,normal,27700.0,7,6,1,14.4,0,0,Bangalore,Android,,
CUST001388,Rohan Mehta,Patel Distributors Pvt Ltd,b2b,278000.0,29,28,1,5.1,5,4,Lucknow,Desktop,,
CUST001389,Vivaan Patel,,normal,33300.0,4,4,0,7.0,2,2,Bangalore,Android,,
CUST001390,Neha Sharma,,dormant_high_ltv,565200.0,67,59,8,2.0,1,1,Indore,Android,,
CUST001391,Ishaan Patel,,normal,27200.0,4,3,1,0.2,2,2,Indore,Android,,
CUST001392,Aman Joshi,,normal,20500.0,4,3,1,2.0,2,2,Bangalore,Android,,
CUST001393,Aman Patel,,group_d_broken_promise,30400.0,2,1,1,53.2,7,2,Mumbai,Android,,
CUST001394,Myra Bose,,dormant_high_ltv,387400.0,59,55,4,1.7,2,2,Lucknow,iOS,,
CUST001395,Rahul Rao,,normal,20000.0,4,4,0,0.1,2,2,Ahmedabad,iOS,,
CUST001396,Aditya Rao,,group_d_broken_promise,11400.0,3,1,2,31.3,7,1,Mumbai,Android,,
CUST001397,Sanya Patel,,normal,13200.0,1,1,0,5.5,2,1,Mumbai,Android,,
CUST001398,Aditya Kapoor,,normal,7900.0,3,3,0,1.3,0,0,Lucknow,Desktop,,
CUST001399,Aarav Rao,,normal,18600.0,3,2,1,2.6,2,2,Lucknow,Android,,
CUST001400,Aman Chawla,,normal,34800.0,5,4,1,3.3,1,1,Bangalore,Android,,
CUST001401,Kiara Chawla,,normal,37300.0,5,4,1,1.8,0,0,Chennai,Desktop,,
CUST001402,Arjun Rao,,dormant_high_ltv,389500.0,64,55,9,5.8,2,2,Kolkata,iOS,,
CUST001403,Rahul Reddy,,normal,8700.0,1,1,0,0.6,1,1,Mumbai,Android,,
CUST001404,Aditya Sharma,Joshi Industries Pvt Ltd,b2b,457100.0,62,53,9,12.2,2,2,Ahmedabad,iOS,,
CUST001405,Ananya Mehta,,group_d_broken_promise,14800.0,4,2,2,40.2,4,1,Chennai,iOS,,
CUST001406,Aman Mehta,Sharma Traders Pvt Ltd,b2b,219800.0,34,32,2,7.6,2,2,Pune,iOS,,
CUST001407,Priya Mehta,,normal,36700.0,7,6,1,2.0,1,1,Jaipur,Android,,
CUST001408,Meera Patel,,group_d_broken_promise,28200.0,3,2,1,18.2,4,1,Nagpur,Android,,
CUST001409,Aditya Joshi,,normal,24200.0,4,3,1,4.7,1,1,Pune,iOS,,
CUST001410,Sanya Mehta,,normal,22900.0,3,2,1,1.8,0,0,Nagpur,iOS,,
CUST001411,Priya Chawla,,normal,34700.0,6,5,1,2.3,0,0,Lucknow,Android,,
CUST001412,Simran Chawla,,normal,29700.0,5,4,1,5.2,0,0,Kolkata,iOS,,
CUST001413,Arjun Nair,,normal,10900.0,2,1,1,2.0,2,1,Bangalore,Android,,
CUST001414,Kiara Rao,,normal,12400.0,1,1,0,3.3,2,2,Kolkata,Android,,
CUST001415,Aarav Nair,,group_d_broken_promise,16600.0,2,1,1,19.5,3,1,Delhi,Android,,
CUST001416,Meera Patel,,normal,7400.0,2,2,0,1.1,1,1,Ahmedabad,Android,,
CUST001417,Diya Rao,,normal,22300.0,5,4,1,3.6,0,0,Hyderabad,Desktop,,
CUST001418,Rohan Sharma,,normal,11500.0,1,1,0,3.6,1,1,Jaipur,iOS,,
CUST001419,Rohan Rao,,normal,14300.0,1,1,0,9.1,2,2,Bangalore,Android,,
CUST001420,Simran Bose,,normal,32600.0,8,7,1,1.5,2,1,Indore,Android,,
CUST001421,Meera Singh,,normal,23900.0,2,2,0,0.2,1,1,Nagpur,iOS,,
CUST001422,Rahul Bose,,normal,24200.0,5,4,1,3.2,1,1,Hyderabad,iOS,,
CUST001423,Simran Gupta,,normal,49600.0,5,5,0,13.8,2,2,Ahmedabad,Android,,
CUST001424,Myra Reddy,,normal,4300.0,2,2,0,2.5,0,0,Ahmedabad,Android,,
CUST001425,Kiara Kapoor,,normal,11900.0,2,2,0,3.1,1,1,Ahmedabad,iOS,,
CUST001426,Myra Rao,,normal,15700.0,2,2,0,1.6,1,1,Lucknow,iOS,,
CUST001427,Kabir Verma,,group_d_broken_promise,25200.0,5,2,3,25.6,6,1,Indore,iOS,,
CUST001428,Neha Verma,,dormant_high_ltv,391400.0,50,45,5,4.7,2,2,Indore,Android,,
CUST001429,Neha Chawla,,normal,12300.0,2,2,0,4.3,1,1,Kolkata,Android,,
CUST001430,Aarav Rao,,normal,28500.0,4,3,1,2.4,1,1,Indore,Android,,
CUST001431,Priya Patel,,normal,16600.0,1,1,0,1.3,0,0,Lucknow,iOS,,
CUST001432,Karan Nair,,normal,10300.0,2,2,0,10.0,1,1,Hyderabad,Desktop,,
CUST001433,Neha Nair,,dormant_high_ltv,402800.0,66,57,9,2.2,0,0,Pune,Android,,
CUST001434,Sanya Reddy,,group_d_broken_promise,14200.0,2,1,1,33.7,3,1,Mumbai,Android,,
CUST001435,Myra Bose,Chawla Foods Pvt Ltd,b2b,336800.0,34,31,3,13.3,3,2,Nagpur,Android,,
CUST001436,Aarav Nair,,normal,21400.0,2,1,1,2.5,0,0,Chennai,iOS,,
CUST001437,Aman Rao,Malhotra Retail Pvt Ltd,b2b,432900.0,64,51,13,7.3,1,1,Indore,Android,,
CUST001438,Sanya Gupta,,normal,23200.0,5,4,1,3.2,1,1,Mumbai,Android,,
CUST001439,Sanya Reddy,,normal,10700.0,2,2,0,1.5,0,0,Hyderabad,Android,,
CUST001440,Sanya Joshi,,normal,17100.0,4,3,1,7.7,2,1,Bangalore,iOS,,
CUST001441,Ishaan Verma,Bose Logistics Pvt Ltd,b2b,330900.0,31,28,3,12.5,5,4,Indore,iOS,,
CUST001442,Meera Kapoor,,dormant_high_ltv,290900.0,48,45,3,5.0,2,2,Ahmedabad,Android,,
CUST001443,Ishaan Mehta,,group_d_broken_promise,44100.0,5,3,2,25.7,5,1,Lucknow,Android,,
CUST001444,Vivaan Patel,,dormant_high_ltv,314600.0,24,23,1,6.8,1,1,Chennai,Android,,
CUST001445,Aman Patel,,group_d_broken_promise,17500.0,5,2,3,37.5,4,1,Bangalore,iOS,,
CUST001446,Simran Malhotra,,normal,23500.0,1,1,0,1.1,1,1,Delhi,Desktop,,
CUST001447,Myra Mehta,,normal,33500.0,5,4,1,1.3,1,1,Ahmedabad,Desktop,,
CUST001448,Vivaan Rao,,normal,12900.0,3,3,0,0.5,0,0,Jaipur,Android,,
CUST001449,Kiara Malhotra,,normal,24800.0,4,3,1,3.0,2,2,Mumbai,Android,,
CUST001450,Rahul Reddy,Joshi Tech Pvt Ltd,b2b,344300.0,46,43,3,6.2,2,1,Delhi,Desktop,,
CUST001451,Simran Gupta,,normal,13900.0,4,3,1,2.0,0,0,Ahmedabad,Desktop,,
CUST001452,Sanya Joshi,,normal,19400.0,4,3,1,1.3,1,1,Hyderabad,iOS,,
CUST001453,Sanya Singh,,normal,11200.0,2,2,0,0.5,2,2,Delhi,Android,,
CUST001454,Myra Singh,,normal,24400.0,7,6,1,4.6,0,0,Lucknow,iOS,,
CUST001455,Myra Gupta,Mehta Industries Pvt Ltd,b2b,622500.0,70,58,12,8.7,4,3,Lucknow,iOS,,
CUST001456,Ishaan Sharma,,group_d_broken_promise,15800.0,2,1,1,28.2,10,2,Delhi,Android,,
CUST001457,Aditya Malhotra,Singh Logistics Pvt Ltd,b2b,489700.0,68,57,11,13.3,2,1,Lucknow,Android,,
CUST001458,Rahul Patel,,normal,30600.0,2,2,0,0.9,2,2,Lucknow,Android,,
CUST001459,Arjun Malhotra,,normal,17400.0,3,2,1,3.7,2,2,Bangalore,Android,,
CUST001460,Simran Mehta,,normal,16300.0,3,3,0,0.3,0,0,Mumbai,Android,,
CUST001461,Rohan Patel,,normal,15500.0,4,3,1,1.7,2,2,Delhi,Android,,
CUST001462,Karan Iyer,,normal,9700.0,2,2,0,7.8,1,1,Mumbai,Desktop,,
CUST001463,Sanya Rao,,group_d_broken_promise,12800.0,2,1,1,39.6,6,1,Nagpur,Android,,
CUST001464,Meera Iyer,Gupta Textiles Pvt Ltd,b2b,582300.0,56,50,6,5.0,1,1,Mumbai,Android,,
CUST001465,Aman Nair,,normal,26900.0,5,4,1,5.2,1,1,Kolkata,iOS,,
CUST001466,Aditya Reddy,,normal,33100.0,5,5,0,1.7,2,2,Lucknow,Android,,
CUST001467,Priya Mehta,,normal,12500.0,3,3,0,2.0,0,0,Bangalore,iOS,,
CUST001468,Meera Kapoor,Patel Retail Pvt Ltd,b2b,809400.0,62,50,12,9.5,1,1,Chennai,Android,,
CUST001469,Neha Rao,,normal,20700.0,2,2,0,3.0,0,0,Lucknow,Android,,
CUST001470,Rohan Verma,,group_d_broken_promise,35700.0,7,4,3,36.7,5,1,Jaipur,iOS,,
CUST001471,Diya Singh,,normal,24100.0,3,3,0,2.1,0,0,Indore,iOS,,
CUST001472,Vivaan Chawla,,group_d_broken_promise,25200.0,5,3,2,46.9,6,2,Chennai,Android,,
CUST001473,Diya Joshi,,group_d_broken_promise,43300.0,2,1,1,14.7,3,1,Pune,iOS,,
CUST001474,Rohan Nair,,normal,13800.0,4,4,0,5.9,2,2,Chennai,Android,,
CUST001475,Arjun Joshi,,normal,37200.0,3,2,1,1.4,2,2,Indore,Android,,
CUST001476,Saanvi Sharma,,normal,20900.0,4,3,1,1.2,0,0,Bangalore,iOS,,
CUST001477,Neha Chawla,,normal,8700.0,2,1,1,2.2,1,1,Delhi,iOS,,
CUST001478,Saanvi Sharma,,normal,31500.0,6,5,1,14.4,0,0,Nagpur,iOS,,
CUST001479,Sanya Reddy,,normal,17800.0,4,4,0,8.5,2,1,Bangalore,Android,,
CUST001480,Aman Rao,,normal,15000.0,4,3,1,2.1,0,0,Indore,Desktop,,
CUST001481,Neha Bose,,normal,25900.0,6,5,1,2.0,0,0,Pune,iOS,,
CUST001482,Sanya Kapoor,,dormant_high_ltv,521500.0,68,62,6,2.1,1,1,Delhi,Desktop,,
CUST001483,Kiara Chawla,,normal,14000.0,2,2,0,2.7,2,2,Mumbai,Desktop,,
CUST001484,Aman Patel,Kapoor Traders Pvt Ltd,b2b,562800.0,58,49,9,8.4,2,2,Lucknow,Desktop,,
CUST001485,Aditya Reddy,,normal,36000.0,10,9,1,3.6,0,0,Kolkata,iOS,,
CUST001486,Neha Rao,,dormant_high_ltv,500000.0,69,64,5,2.5,1,1,Ahmedabad,Android,,
CUST001487,Ananya Iyer,,normal,32000.0,5,4,1,5.4,2,2,Indore,Android,,
